상가업소번호,상호명,상권업종중분류명,행정동명,경도,위도,기초지자체 방문자 비율,상권분류
MA010120220810967988,시골쌈밥,한식,황남동,129.2157606,35.83592074,10.7,핫플레이스
MA010120220809122088,삼성관반점,중식,강동면,129.2854121,36.00661155,1.8,로컬상권
MA010120220813453916,에스프레소모조,비알코올 ,성건동,129.2102103,35.85083617,3.3,로컬상권
MA010120220811905515,닛시피자,기타 간이,불국동,129.2977665,35.77721857,6.1,핫플레이스
MA010120220814221407,경주쫄면상회,한식,황남동,129.2104296,35.83600995,10.7,핫플레이스
MA010120220810571018,진부령식당,한식,양남면,129.4705376,35.70131473,4.6,로컬상권
MA010120220809128191,곰배국수,한식,용강동,129.2267168,35.87750838,1.6,로컬상권
MA010120220809102784,경주민물매운탕,한식,보덕동,129.2629825,35.85287188,12.9,핫플레이스
MA010120220811533540,일성가마솥,한식,성건동,129.2143968,35.85253411,3.3,로컬상권
MA010120220811894365,마카다,비알코올 ,황남동,129.2093781,35.83320902,10.7,핫플레이스
MA010120220813153945,봄이네분식,기타 간이,동천동,129.2328651,35.84727249,2.1,로컬상권
MA010120220812226168,다복떡집,기타 간이,황오동,129.2158604,35.84507351,11.3,핫플레이스
MA010120220810485451,정성을다한갈비찜,한식,성건동,129.2072713,35.8538096,3.3,로컬상권
MA010120220814389148,우전생고기,한식,황성동,129.2118917,35.86673565,3.2,로컬상권
MA010120220811900920,장터돼지국밥,한식,문무대왕면,129.4298268,35.80070563,2.4,로컬상권
MA010120220805955290,처갓집양념치킨,기타 간이,선도동,129.1774147,35.84548828,2.0,로컬상권
MA010120220805337694,우정커피숍,비알코올 ,서면,129.0500862,35.8930709,0.9,로컬상권
MA010120220809117122,범천매운탕,한식,동천동,129.2262704,35.85681079,2.1,로컬상권
MA010120220810802473,길복소주방,한식,감포읍,129.5033476,35.80405274,4.5,로컬상권
MA010120220809115214,강변집,한식,문무대왕면,129.4770512,35.74400557,2.4,로컬상권
MA010120220808527080,남포동돼지국밥,한식,안강읍,129.2180894,35.99077459,3.2,로컬상권
MA010120220811988841,옛고을,한식,안강읍,129.164398,36.00874922,3.2,로컬상권
MA010120220806922769,사계절식당,한식,건천읍,129.1478153,35.81035732,7.6,핫플레이스
MA010120220805236602,신라명가한식당,한식,보덕동,129.2863675,35.8439773,12.9,핫플레이스
MA010120220805610727,시골보리밥,한식,산내면,129.0647825,35.65284312,1.0,로컬상권
MA010120220812591790,삼에프,한식,황오동,129.2093293,35.84222037,11.3,핫플레이스
MA010120220809124213,추억의닭발,주점,성건동,129.2066287,35.85498376,3.3,로컬상권
MA010120220809130434,문화조개구이,한식,양남면,129.475616,35.69693955,4.6,로컬상권
MA010120220812237831,엔제스케이크,기타 간이,성건동,129.2078973,35.85283398,3.3,로컬상권
MA010120220805256026,킹노래가요주점,주점,안강읍,129.194929,36.00119317,3.2,로컬상권
MA010120220805460908,독도회식당,한식,동천동,129.2291397,35.84899961,2.1,로컬상권
MA010120220809110035,이모네,한식,황성동,129.2190291,35.87378525,3.2,로컬상권
MA010120220804735837,난갈비장터다,기타 간이,황오동,129.2159635,35.84480129,11.3,핫플레이스
MA010120220809110501,원주식당,한식,감포읍,129.5025149,35.80747583,4.5,로컬상권
MA010120220809112151,대구막창,한식,동천동,129.2239989,35.8503834,2.1,로컬상권
MA010120220803396301,커피명가양남점,비알코올 ,양남면,129.4707505,35.6824432,4.6,로컬상권
MA010120220814305388,올래양꼬치,중식,동천동,129.2267339,35.85557678,2.1,로컬상권
MA010120220805318634,또와분식,기타 간이,양남면,129.4707411,35.70039152,4.6,로컬상권
MA010120220813216645,황진이노래궁,주점,동천동,129.2238841,35.85459339,2.1,로컬상권
MA010120220805363453,포차안주,한식,양남면,129.4636531,35.67538063,4.6,로컬상권
MA010120220808731568,핫도그트럭서라벌대점,기타 간이,선도동,129.1871368,35.84165339,2.0,로컬상권
MA010120220808397281,공단식당,한식,천북면,129.2714049,35.94197754,3.4,로컬상권
MA010120220808842826,경주한우,한식,천북면,129.2454106,35.91964385,3.4,로컬상권
MA010120220809121217,한양식당,한식,천북면,129.2688218,35.89579488,3.4,로컬상권
MA010120220809101219,세시봉,기타 간이,보덕동,129.2863675,35.8439773,12.9,핫플레이스
MA010120220803916320,텐퍼센트용황점,비알코올 ,용강동,129.2256045,35.8832596,1.6,로컬상권
MA010120220809650642,청온채,한식,황남동,129.2087922,35.8376169,10.7,핫플레이스
MA010120220809115276,BHC용강,기타 간이,용강동,129.2307678,35.87826214,1.6,로컬상권
MA010120220809130179,이디야커피황성유림점,비알코올 ,황성동,129.2154381,35.86886881,3.2,로컬상권
MA010120220811959769,부산통닭,기타 간이,동천동,129.2228616,35.85602695,2.1,로컬상권
MA010120220813214659,컴포즈커피경주,비알코올 ,동천동,129.2264505,35.85375292,2.1,로컬상권
MA010120220809290074,쿠우동,일식,황남동,129.2114116,35.83630724,10.7,핫플레이스
MA010120220813617589,황남쫀드기,기타 간이,황남동,129.2098319,35.83720131,10.7,핫플레이스
MA010120220805357090,서오,비알코올 ,월성동,129.2415239,35.79668892,7.1,핫플레이스
MA010120220810415476,밀당,기타 간이,용강동,129.2261291,35.88498888,1.6,로컬상권
MA010120220809105931,오돌진족식당,한식,양남면,129.4711444,35.69986065,4.6,로컬상권
MA010120220809106264,죽림식당,한식,황남동,129.2100286,35.8004079,10.7,핫플레이스
MA010120220813143393,인생술집,주점,선도동,129.1883872,35.84205411,2.0,로컬상권
MA010120220803189136,이디야커피,비알코올 ,성건동,129.1928796,35.85850639,3.3,로컬상권
MA010120220807941052,우정식당,한식,외동읍,129.3194464,35.67921076,5.0,핫플레이스
MA010120220809121712,오피점일공이,비알코올 ,황오동,129.2067776,35.84198796,11.3,핫플레이스
MA010120220809100693,삼영식당,한식,황오동,129.2099972,35.84555096,11.3,핫플레이스
MA010120220814362276,금촌설렁탕,한식,양남면,129.4713407,35.70013593,4.6,로컬상권
MA010120220808010650,배떡경주황오점,기타 간이,황오동,129.2123399,35.84144412,11.3,핫플레이스
MA010120220808624920,휴게실막걸리,주점,동천동,129.2230694,35.85237389,2.1,로컬상권
MA010120220808705425,먹깨비,한식,양남면,129.4669001,35.68077424,4.6,로컬상권
MA010120220813607310,아덴블랑제리경주용황로점,비알코올 ,용강동,129.2260859,35.88265599,1.6,로컬상권
MA010120220809117185,동선식당,한식,현곡면,129.2023842,35.86478394,1.2,로컬상권
MA010120220809118474,양지식당,한식,천북면,129.2470461,35.91950511,3.4,로컬상권
MA010120220814329854,수피아카페,비알코올 ,월성동,129.2412938,35.80700116,7.1,핫플레이스
MA010120220812718186,프렌즈북카페,비알코올 ,황오동,129.20313,35.83934276,11.3,핫플레이스
MA010120220809130383,홍콩식당,중식,양남면,129.4621157,35.67637618,4.6,로컬상권
MA010120220809195868,또래오래치킨,기타 간이,선도동,129.1866169,35.84287026,2.0,로컬상권
MA010120220809118386,청룡식당,한식,불국동,129.326967,35.78627981,6.1,핫플레이스
MA010120220809104200,가언,비알코올 ,황오동,129.2100854,35.84593679,11.3,핫플레이스
MA010120220809128833,버블버블진돌이네,비알코올 ,안강읍,129.1948775,36.00053636,3.2,로컬상권
MA010120220808224356,경주꽃돼지보쌈족발식당,한식,황오동,129.2102407,35.84794326,11.3,핫플레이스
MA010120220811246679,구포촌국수,한식,외동읍,129.3206674,35.7270505,5.0,핫플레이스
MA010120220809119164,청하한정식,한식,황오동,129.2103597,35.84585065,11.3,핫플레이스
MA010120220813527986,베고니아,주점,성건동,129.2050887,35.85293063,3.3,로컬상권
MA010120220814260464,중식당,중식,외동읍,129.2980347,35.70543655,5.0,핫플레이스
MA010120220806848823,신천지다방,비알코올 ,황오동,129.2162208,35.84291337,11.3,핫플레이스
MA010120220809105678,천우식당,한식,동천동,129.2335886,35.84702477,2.1,로컬상권
MA010120220809124975,북천숯불갈비,한식,동천동,129.2191715,35.85547348,2.1,로컬상권
MA010120220806347679,영양숯불갈비,한식,황오동,129.2099709,35.84659666,11.3,핫플레이스
MA010120220810051679,운수대통닭갈비,한식,황오동,129.2123894,35.84163243,11.3,핫플레이스
MA010120220809122214,송프로피자,기타 간이,황성동,129.2136099,35.86482982,3.2,로컬상권
MA010120220814384558,청춘포차,주점,안강읍,129.1953064,36.00280811,3.2,로컬상권
MA010120220813563716,정민꾸움,기타 간이,황오동,129.2125981,35.84715199,11.3,핫플레이스
MA010120220809127621,광장숯불,한식,건천읍,129.1041216,35.84979513,7.6,핫플레이스
MA010120220807059385,줄리스,한식,황남동,129.210511,35.83774747,10.7,핫플레이스
MA010120220814255401,고분고분과자점,기타 간이,황오동,129.2077074,35.84119597,11.3,핫플레이스
MA010120220809161657,예닮칼국수,한식,선도동,129.189672,35.825992,2.0,로컬상권
MA010120220802959026,아구랑꼬막이랑,한식,황오동,129.2120688,35.84602642,11.3,핫플레이스
MA010120220808198887,복다방,비알코올 ,안강읍,129.2286632,35.9938132,3.2,로컬상권
MA010120220812211358,제일푸드,한식,안강읍,129.198913,36.00290421,3.2,로컬상권
MA010120220814122771,부산기장산곰장어,한식,용강동,129.2250227,35.86008667,1.6,로컬상권
MA010120220809128489,석촌단란주점,주점,강동면,129.274054,35.98759991,1.8,로컬상권
MA010120220811593059,두메산골,한식,내남면,129.2121701,35.74479152,4.1,로컬상권
MA010120220809127086,밥먹고가는집,한식,황오동,129.204515,35.83980392,11.3,핫플레이스
MA010120220813345367,동양다방,비알코올 ,안강읍,129.2214947,35.99122514,3.2,로컬상권
MA010120220809105073,황궁쟁반짜장,중식,성건동,129.1893363,35.86127418,3.3,로컬상권
MA010120220811924096,우회전노서점,한식,황오동,129.2048188,35.83998756,11.3,핫플레이스
MA010120220804725069,빛꾸리,비알코올 ,황남동,129.2106706,35.83751927,10.7,핫플레이스
MA010120220809121895,풍어,한식,황오동,129.2092651,35.84748366,11.3,핫플레이스
MA010120220813093518,첨미,중식,용강동,129.2247029,35.86250738,1.6,로컬상권
MA010120220805605882,해요디저트선물가게,기타 간이,황오동,129.2114587,35.84637104,11.3,핫플레이스
MA010120220810202585,가봉반과,비알코올 ,황남동,129.2088135,35.83359784,10.7,핫플레이스
MA010120220809106571,목마식당,한식,황오동,129.2077393,35.84394357,11.3,핫플레이스
MA010120220809118568,뉴돌섬회센타,한식,동천동,129.2306593,35.84872811,2.1,로컬상권
MA010120220807039457,소문난숯불뒷고기,한식,동천동,129.2264435,35.85548305,2.1,로컬상권
MA010120220809125761,골드카페,비알코올 ,현곡면,129.1956837,35.87027687,1.2,로컬상권
MA010120220805994063,오도르,비알코올 ,성건동,129.1919166,35.86172269,3.3,로컬상권
MA010120220809100739,우주반점,중식,동천동,129.2231218,35.85464355,2.1,로컬상권
MA010120220813350251,두꺼비식당,한식,황오동,129.2084969,35.84412788,11.3,핫플레이스
MA010120220809133942,어탕,한식,불국동,129.3273835,35.78577617,6.1,핫플레이스
MA010120220809112359,연화바루,한식,선도동,129.186436,35.82297835,2.0,로컬상권
MA010120220809112910,부자식당,한식,황오동,129.2127169,35.84425745,11.3,핫플레이스
MA010120220809128075,코리안숯불닭바베큐,기타 간이,용강동,129.2305415,35.87611286,1.6,로컬상권
MA010120220812103094,이디야커피경주,비알코올 ,안강읍,129.2201275,35.99268309,3.2,로컬상권
MA010120220809104949,장승백이,한식,산내면,129.0557717,35.69108665,1.0,로컬상권
MA010120220806659821,신라본,한식,선도동,129.1823315,35.84237152,2.0,로컬상권
MA010120220809123395,수빈횟집,한식,감포읍,129.5186332,35.83766435,4.5,로컬상권
MA010120220809107619,화돌농장,한식,외동읍,129.3255735,35.71450339,5.0,핫플레이스
MA010120220805368452,바우영양탕,한식,건천읍,129.0919016,35.8430073,7.6,핫플레이스
MA010120220805494582,삼경,비알코올 ,황오동,129.2220023,35.84150004,11.3,핫플레이스
MA010120220805392505,용휴게실,기타 간이,성건동,129.2043845,35.84868162,3.3,로컬상권
MA010120220807570938,김밥사냥,기타 간이,선도동,129.1909205,35.84162047,2.0,로컬상권
MA010120220809113160,중앙떡방앗간,기타 간이,안강읍,129.2146826,35.99106282,3.2,로컬상권
MA010120220810760788,원영,기타 간이,내남면,129.1922717,35.72371065,4.1,로컬상권
MA010120220808700174,버들류가네곰탕성동,한식,황오동,129.216377,35.84852398,11.3,핫플레이스
MA010120220806628576,양동식당,한식,강동면,129.2737216,35.98683135,1.8,로컬상권
MA010120220809827198,원커피&cafe,비알코올 ,안강읍,129.2267119,35.99223663,3.2,로컬상권
MA010120220812150025,감로당,기타 간이,건천읍,129.10391,35.8484923,7.6,핫플레이스
MA010120220804935050,하늘이네,비알코올 ,동천동,129.232797,35.84563387,2.1,로컬상권
MA010120220809163907,소티골식당,한식,선도동,129.1859503,35.8149498,2.0,로컬상권
MA010120220803996420,황성숯불갈비,한식,용강동,129.2214113,35.85998233,1.6,로컬상권
MA010120220806660126,섬진강식당,한식,외동읍,129.3252332,35.71496049,5.0,핫플레이스
MA010120220805830454,맛을담은쭈꾸미랑낙지랑,한식,황성동,129.2114789,35.86821195,3.2,로컬상권
MA010120220814170606,이쁜여우,기타 간이,황오동,129.2106571,35.84221396,11.3,핫플레이스
MA010120220807935255,다래맛있는부엌,한식,양남면,129.4577996,35.67678878,4.6,로컬상권
MA010120220809118191,동해셀프뷔페식당,구내식당·뷔페,황성동,129.2176643,35.87407177,3.2,로컬상권
MA010120220809118271,까투리,주점,황오동,129.2149931,35.85009931,11.3,핫플레이스
MA010120220810026358,경주황소곱창황리단길,한식,황남동,129.208688,35.83386145,10.7,핫플레이스
MA010120220805162097,구룡포자연산횟집,한식,현곡면,129.2031779,35.86826543,1.2,로컬상권
MA010120220806999994,이디야경주외동공단점,비알코올 ,외동읍,129.3206674,35.7270505,5.0,핫플레이스
MA010120220809821761,우리한우식당,한식,강동면,129.2468416,36.06820405,1.8,로컬상권
MA010120220809111239,동궁반점,중식,보덕동,129.2635346,35.85282544,12.9,핫플레이스
MA010120220803245307,랍스타하우스,한식,외동읍,129.2925534,35.70922641,5.0,핫플레이스
MA010120220809107277,토함민속식당,한식,월성동,129.2529506,35.84293285,7.1,핫플레이스
MA010120220809106989,역마실,주점,불국동,129.2977521,35.77710171,6.1,핫플레이스
MA010120220809108298,금수강산,한식,내남면,129.2053636,35.77409275,4.1,로컬상권
MA010120220802870890,콩이랑경주점,한식,불국동,129.3131436,35.79274575,6.1,핫플레이스
MA010120220808628829,옛고을토속순두부,한식,월성동,129.2505298,35.84146449,7.1,핫플레이스
MA010120220809105254,다인호프,주점,동천동,129.2292079,35.85064725,2.1,로컬상권
MA010120220809599348,비룡반점,중식,불국동,129.3072003,35.77270388,6.1,핫플레이스
MA010120220808734245,외갓집,한식,불국동,129.3086177,35.77163146,6.1,핫플레이스
MA010120220807391491,카페일팔구사,비알코올 ,황남동,129.2119173,35.8361898,10.7,핫플레이스
MA010120220806027219,연정노래클럽,주점,동천동,129.2240018,35.85642933,2.1,로컬상권
